Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
172839,KERALA,1991,12 TELLICHERRY,4 K.P. MOHANAN,M,,,JP,440.0
172840,KERALA,1991,12 TELLICHERRY,5 M. YUSAF,M,,,IND,408.0
172841,KERALA,1991,12 TELLICHERRY,6 V. HAREENDRAN,M,,,IND,159.0
172842,KERALA,1991,13 PERINGALAM,1 K.M. SOOPPY,M,,,MUL,49183.0
172843,KERALA,1991,13 PERINGALAM,2 P.R. KARUP,M,,,JD,47534.0
172844,KERALA,1991,13 PERINGALAM,3 O.K. VASU MASTER,M,,,BJP,2186.0
172845,KERALA,1991,13 PERINGALAM,4 MANEKKARA REVI,M,,,JP,1868.0
172846,KERALA,1991,14 KUTHUPARAMBA,1 PINARAY VIJAYAN,M,,,CPM,58842.0
172847,KERALA,1991,14 KUTHUPARAMBA,2 P. RAMAKRISHNAN,M,,,INC,45782.0
172848,KERALA,1991,14 KUTHUPARAMBA,3 EAAKKAD PREMARAJAN,M,,,BJP,4986.0
172849,KERALA,1991,14 KUTHUPARAMBA,4 AMBILAD MOHANAN,M,,,IND,519.0
172850,KERALA,1991,15 PERAVOOR,1 K.P. NOORUDHEEN,M,,,INC,60212.0
172851,KERALA,1991,15 PERAVOOR,2 RAMACHANDRAN KADANNAPALLY,M,,,ICS(SCS),51834.0
172852,KERALA,1991,15 PERAVOOR,3 R.P. PADMANABHAN,M,,,BJP,5473.0
172853,KERALA,1991,15 PERAVOOR,4 M.M. VENUGOPALAN,M,,,IND,830.0
172854,KERALA,1991,15 PERAVOOR,5 M. DHARAMAPALAN,M,,,IND,325.0
172855,KERALA,1991,15 PERAVOOR,6 P. RAMACHANDRAN,M,,,IND,156.0
172856,KERALA,1991,16 NORTH WYNAD,1 K. RAGHAVAN MASTER,M,,,INC,50685.0
172857,KERALA,1991,16 NORTH WYNAD,2 K.C. KUNIHARAMAN,M,,,CPM,43150.0
172858,KERALA,1991,16 NORTH WYNAD,3 MANJOTTU CHANDU,M,,,BJP,6129.0
172859,KERALA,1991,16 NORTH WYNAD,4 K.C. KARUNAN,M,,,IND,167.0
172860,KERALA,1991,16 NORTH WYNAD,5 NITTARA RAJAN,M,,,IND,98.0
172861,KERALA,1991,17 BADAGARA,1 K. CHANDRASEKHARAN,M,,,JD,59820.0
172862,KERALA,1991,17 BADAGARA,2 K.C. ABU,M,,,INC,47336.0
172863,KERALA,1991,17 BADAGARA,3 CHULLIYIL NARAYANAN,M,,,BJP,5688.0
172864,KERALA,1991,17 BADAGARA,4 M. RAMACHANDRAN,M,,,JP,1742.0
172865,KERALA,1991,17 BADAGARA,5 TITUS MANI,M,,,IND,443.0
172866,KERALA,1991,17 BADAGARA,6 KOLLAROTH P.K. KRISHNAN,M,,,IND,146.0
172867,KERALA,1991,18 NADAPURAM,1 SATYYAN MOKERI,M,,,CPI,60053.0
172868,KERALA,1991,18 NADAPURAM,2 P. SHADULI,M,,,MUL,52427.0
172869,KERALA,1991,18 NADAPURAM,3 C.P. KANNAN,M,,,BJP,2506.0
172870,KERALA,1991,18 NADAPURAM,4 E. KRISHNAN,M,,,IND,810.0
172871,KERALA,1991,18 NADAPURAM,5 NANUTHARIPPEMMAL,M,,,IND,314.0
172872,KERALA,1991,19 MEPPAYUR,1 A. KANARAN,M,,,CPM,58362.0
172873,KERALA,1991,19 MEPPAYUR,2 KADAMERI BALAKRISHNAN,M,,,INC,49038.0
172874,KERALA,1991,19 MEPPAYUR,3 K.P. ACHUTHAN,M,,,BJP,4176.0
172875,KERALA,1991,19 MEPPAYUR,4 ABDULLA K.,M,,,IND,2325.0
172876,KERALA,1991,19 MEPPAYUR,5 O.V. ABUBACKER,M,,,IND,707.0
172877,KERALA,1991,19 MEPPAYUR,6 N.T. KUNHIKANAN,M,,,IND,701.0
172878,KERALA,1991,20 QUILANDY,1 M.T. PADMA,F,,,INC,56642.0
172879,KERALA,1991,20 QUILANDY,2 C. KUNHAMED,M,,,CPI,54139.0
172880,KERALA,1991,20 QUILANDY,3 T. LEELAVATHY,F,,,BJP,8926.0
172881,KERALA,1991,21 PERAMBRA,1 N.K. RADHA,F,,,CPM,58978.0
172882,KERALA,1991,21 PERAMBRA,2 K.A. DEVASSIA,M,,,KEC,54562.0
172883,KERALA,1991,21 PERAMBRA,3 A.C. GANGADHARA KARUP,M,,,BJP,3573.0
172884,KERALA,1991,21 PERAMBRA,4 A.P. MADHAVAN MASTER,M,,,IND,1407.0
172885,KERALA,1991,21 PERAMBRA,5 KAIPRAM DAMODARAN,M,,,JP,468.0
172886,KERALA,1991,22 BALUSSERI,1 A.C. SHANMUKHADAS,M,,,ICS(SCS),52470.0
172887,KERALA,1991,22 BALUSSERI,2 P. SHANKARAN,M,,,INC,42758.0
172888,KERALA,1991,22 BALUSSERI,3 ELAMBILASERY,M,,,BJP,7741.0
172889,KERALA,1991,22 BALUSSERI,4 EYYACHERY KUNIKRISHNAN,M,,,IND,2360.0
172890,KERALA,1991,22 BALUSSERI,5 AHMED KOYA,M,,,BSP,625.0
172891,KERALA,1991,23 KODUVALLY,1 P.V. MOHAMMED,M,,,MUL,51793.0
172892,KERALA,1991,23 KODUVALLY,2 C. MOHASIN,M,,,JD,51395.0
172893,KERALA,1991,23 KODUVALLY,3 JAYACHANDRAN MASTER,M,,,BJP,7891.0
172894,KERALA,1991,23 KODUVALLY,4 T.V. RAMACHANDRAN KIDAO,M,,,IND,373.0
172895,KERALA,1991,23 KODUVALLY,5 P.C. NARAYANAN,M,,,IND,305.0
172896,KERALA,1991,23 KODUVALLY,6 P.K. BALAN,M,,,IND,152.0
172897,KERALA,1991,23 KODUVALLY,7 K.P. KRISHNAN KUTTY,M,,,IND,105.0
172898,KERALA,1991,24 CALICUT- I,1 A. SUJANA PAL,M,,,INC,53079.0
172899,KERALA,1991,24 CALICUT- I,2 M. DASAN,M,,,CPM,49319.0
172900,KERALA,1991,24 CALICUT- I,3 C. PRABHAKARAN,M,,,BJP,6130.0
172901,KERALA,1991,24 CALICUT- I,4 V.K. SADANANDAN,M,,,IND,485.0
172902,KERALA,1991,25 CALICUT- II,1 M.K. MUNEER,M,,,MUL,52779.0
172903,KERALA,1991,25 CALICUT- II,2 C.P. KUNHU,M,,,CPM,48896.0
172904,KERALA,1991,25 CALICUT- II,3 K.P. SIVADASAN,M,,,BJP,5563.0
172905,KERALA,1991,26 BEYPORE,1 T.K. HAMZA,M,,,CPM,66683.0
172906,KERALA,1991,26 BEYPORE,2 K. MADHAVAN KUTTY,M,,,IND,60413.0
172907,KERALA,1991,26 BEYPORE,3 K. BABU RAJAN,M,,,BSP,889.0
172908,KERALA,1991,27 KUNNAMANGALAM,1 C.P. BALAN VUDIAR,M,,,CPM,47946.0
172909,KERALA,1991,27 KUNNAMANGALAM,2 A. BALARAM,M,,,INC,46788.0
172910,KERALA,1991,27 KUNNAMANGALAM,3 V.T. ACHUTHAN,M,,,BJP,8831.0
172911,KERALA,1991,27 KUNNAMANGALAM,4 M. RAMUNNI,M,,,BSP,191.0
172912,KERALA,1991,28 THIRUVAMBADY,1 A.V. ABDURAHIMANHAT,M,,,MUL,50767.0
172913,KERALA,1991,28 THIRUVAMBADY,2 CYRIAC JOHN,M,,,ICS(SCS),44665.0
172914,KERALA,1991,28 THIRUVAMBADY,3 CHETTOOR BALAKRISHNAN MASTER,M,,,BJP,5043.0
172915,KERALA,1991,28 THIRUVAMBADY,4 CYRIAC JOHN,M,,,IND,274.0
172916,KERALA,1991,29 KALPETTA,1 K.K. RAMACHANDRAN MASTER,M,,,INC,46488.0
172917,KERALA,1991,29 KALPETTA,2 K.K. HEMZA,M,,,JD,42696.0
172918,KERALA,1991,29 KALPETTA,3 PALLIYARA RAMAN,M,,,BJP,5815.0
172919,KERALA,1991,29 KALPETTA,4 CHEENGANNUR MANOJ,M,,,IND,1062.0
172920,KERALA,1991,29 KALPETTA,5 GEORGE EDAPPETTY,M,,,IND,242.0
172921,KERALA,1991,29 KALPETTA,6 KUNNANATH MAKKAL GEORGE,M,,,IND,118.0
172922,KERALA,1991,29 KALPETTA,7 THOMAS AMBALAVAYAL,M,,,IND,113.0
172923,KERALA,1991,30 SULTAN,1 K.C. ROSAKUTTY,F,,,INC,53050.0
172924,KERALA,1991,30 SULTAN,2 VARGHESE VAIDYAR,M,,,CPM,50544.0
172925,KERALA,1991,30 SULTAN,3 P.K. MADHAVAN,M,,,BJP,7273.0
172926,KERALA,1991,30 SULTAN,4 ASSAIN MAVADY,M,,,IND,390.0
172927,KERALA,1991,30 SULTAN,5 K. BHAGEERATHAN,M,,,IND,207.0
172928,KERALA,1991,30 SULTAN,6 MUHAMMAD POCKER,M,,,IND,169.0
172929,KERALA,1991,30 SULTAN,7 FOREIGN CHACKO,M,,,IND,139.0
172930,KERALA,1991,31 WANDOOR,1 PANDALAM SUDHAKARAN,M,,,INC,53104.0
172931,KERALA,1991,31 WANDOOR,2 KUNNATH VELAYUDHAN,M,,,CPM,45509.0
172932,KERALA,1991,31 WANDOOR,3 K. GOPALAN,M,,,BJP,4895.0
172933,KERALA,1991,32 NILAMBUR,1 ARYADAN MUHAMMED,M,,,INC,60558.0
172934,KERALA,1991,32 NILAMBUR,2 K. ABDURAHIMAN MASTER,M,,,IND,52874.0
172935,KERALA,1991,32 NILAMBUR,3 P.P. ACHUTHAN,M,,,BJP,3876.0
172936,KERALA,1991,32 NILAMBUR,4 C.G. VARGHESE (GEORGE),M,,,IND,955.0
172937,KERALA,1991,32 NILAMBUR,5 ULTHANNAN VARKEY,M,,,IND,898.0
172938,KERALA,1991,32 NILAMBUR,6 ANAPPATHATH UMMER KOYA,M,,,IND,302.0
172939,KERALA,1991,32 NILAMBUR,7 S. VENKITARAMANAN EMBRANTHIRI,M,,,IND,67.0
172940,KERALA,1991,33 MANJERI,1 ISHAQUE KURIKKAL,M,,,MUL,57717.0
172941,KERALA,1991,33 MANJERI,2 K.P. MOHAMMED,M,,,JD,35286.0
172942,KERALA,1991,33 MANJERI,3 C. VASUDEVAN,M,,,BJP,4592.0
172943,KERALA,1991,33 MANJERI,4 HAMAKOYA CHEMALA,M,,,IND,346.0
172944,KERALA,1991,33 MANJERI,5 HARI ALIAS KUNHUMON,M,,,IND,270.0
172945,KERALA,1991,33 MANJERI,6 PEEZHIKUNN RAMANKUTTY,M,,,IND,207.0
172946,KERALA,1991,33 MANJERI,7 KUNNATH PARAMASWARAN,M,,,IND,200.0
172947,KERALA,1991,33 MANJERI,8 KOTTAKUNNAN MOHAMMED HAJI,M,,,IND,162.0
172948,KERALA,1991,34 MALAPPURAM,1 YOONUS KUNJU,M,,,MUL,49713.0
172949,KERALA,1991,34 MALAPPURAM,2 SEBASTIAN J. KALOOR,M,,,ICS(SCS),22604.0
172950,KERALA,1991,34 MALAPPURAM,3 K. NARENDRAN,M,,,BJP,4244.0
172951,KERALA,1991,34 MALAPPURAM,4 PEECHI ABDUL AZEEZ,M,,,IND,1881.0
172952,KERALA,1991,35 KONDOTTY,1 K. ABU,M,,,MUL,54042.0
172953,KERALA,1991,35 KONDOTTY,2 MADATHIL MOHAMMEDAJI,M,,,JD,33178.0
172954,KERALA,1991,35 KONDOTTY,3 THADAYIL AYYAPPAN,M,,,BJP,7522.0
172955,KERALA,1991,35 KONDOTTY,4 KARI ABOOBACKER,M,,,IND,824.0
172956,KERALA,1991,35 KONDOTTY,5 KAVUNGAL ABDUSAMMED,M,,,IND,304.0
172957,KERALA,1991,36 TIRURANGADI,1 V.A. BEERAN SAHIB,M,,,MUL,47223.0
172958,KERALA,1991,36 TIRURANGADI,2 M. RAHMATHULLA,M,,,CPI,28021.0
172959,KERALA,1991,36 TIRURANGADI,3 C.P. SUDHAKARAN,M,,,BJP,9462.0
172960,KERALA,1991,36 TIRURANGADI,4 KOVILKAM RADHA KRISHNAN NAIR,M,,,IND,355.0
172961,KERALA,1991,37 TANUR,1 P. SEETHI HAJI,M,,,MUL,47424.0
172962,KERALA,1991,37 TANUR,2 M. MOHAMED MASTER,M,,,CPM,21577.0
172963,KERALA,1991,37 TANUR,3 K. NARAYANAN MASTER,M,,,BJP,7703.0
172964,KERALA,1991,37 TANUR,4 DEVEPARAMBIL MOHAMMED,M,,,IND,622.0
172965,KERALA,1991,37 TANUR,5 GIRISH VALLITTAYIL,M,,,IND,410.0
172966,KERALA,1991,37 TANUR,6 CHAKKIVAY8I ABOOBACKER,M,,,IND,108.0
172967,KERALA,1991,38 TIRUR,1 E.T> MOHAMED BASHEER,M,,,MUL,52489.0
172968,KERALA,1991,38 TIRUR,2 KURUIYAN SYED,M,,,ICS(SCS),39984.0
172969,KERALA,1991,38 TIRUR,3 C.H. BALAKRISHNAN,M,,,BJP,7740.0
172970,KERALA,1991,38 TIRUR,4 M.P. AYYEOB,M,,,IND,3269.0
172971,KERALA,1991,38 TIRUR,5 KALARIKKAT MOHANDAS,M,,,IND,368.0
172972,KERALA,1991,39 PONNANI,1 E.K. IMBICHIBAVA,M,,,CPM,49264.0
172973,KERALA,1991,39 PONNANI,2 P.T. MOHANKRISHNAN,M,,,INC,44180.0
172974,KERALA,1991,39 PONNANI,3 K.P. MADHAVAN,M,,,BJP,5437.0
172975,KERALA,1991,39 PONNANI,4 P. ABDULLAKUTTY,M,,,IND,348.0
172976,KERALA,1991,39 PONNANI,5 P.M. VASU,M,,,IND,189.0
172977,KERALA,1991,40 KUTTIPPURAM,1 P.K. KUNHALIKUTTY,M,,,MUL,44865.0
172978,KERALA,1991,40 KUTTIPPURAM,2 V.P. SAKKARIYA,M,,,CPM,22539.0
172979,KERALA,1991,40 KUTTIPPURAM,3 C. KARUNAKARAN,M,,,BJP,4611.0
172980,KERALA,1991,40 KUTTIPPURAM,4 SAYED ALI,M,,,IND,763.0
172981,KERALA,1991,41 MANKADA,1 K.P.A. MAJEED,M,,,MUL,48605.0
172982,KERALA,1991,41 MANKADA,2 K. UMMER MASTER,M,,,CPM,42645.0
172983,KERALA,1991,41 MANKADA,3 DAMODARAN PALLIYALIL,M,,,BJP,4707.0
172984,KERALA,1991,41 MANKADA,4 THAYYIL ABDURAHIMAN,M,,,IND,395.0
172985,KERALA,1991,41 MANKADA,5 MUNDAYIL BALAKRISHNAN,M,,,IND,207.0
172986,KERALA,1991,41 MANKADA,6 V.T. MUHAMMED KUTTY,M,,,IND,179.0
172987,KERALA,1991,41 MANKADA,7 THIRIKKOTTIL KOYA,M,,,IND,167.0
172988,KERALA,1991,42 PERINTHALMANNA,1 SOOPPY NALAKATH,M,,,MUL,49766.0
172989,KERALA,1991,42 PERINTHALMANNA,2 M.M. MUSTAFA,M,,,IND,42827.0
172990,KERALA,1991,42 PERINTHALMANNA,3 K.P. VASUMASTER,M,,,BJP,2799.0
172991,KERALA,1991,42 PERINTHALMANNA,4 K.V. HAMZA HAJI,M,,,IND,1020.0
172992,KERALA,1991,42 PERINTHALMANNA,5 KIZHAKKETHIL AYITHARU,M,,,IND,868.0
172993,KERALA,1991,42 PERINTHALMANNA,6 KALAKAPPARA SAIDALIKUTTY,M,,,IND,175.0
172994,KERALA,1991,42 PERINTHALMANNA,7 K.M.K.P. PURAYATHEDOM,M,,,IND,148.0
172995,KERALA,1991,43 THRITHALA,1 E. SANKARAN,M,,,CPM,46187.0
172996,KERALA,1991,43 THRITHALA,2 K.P. RAMAN MASTER,M,,,MUL,40602.0
172997,KERALA,1991,43 THRITHALA,3 C.T. VASU,M,,,BJP,6661.0
172998,KERALA,1991,43 THRITHALA,4 K.P. NARAYANAN,M,,,BSP,901.0
172999,KERALA,1991,44 PATTAMBI,1 K.E. ESMAIL,M,,,CPI,43351.0
173000,KERALA,1991,44 PATTAMBI,2 LEELA DAMODARA MEMON,F,,,INC,39681.0
173001,KERALA,1991,44 PATTAMBI,3 C.P. RAMACHANDRAN MASTER,M,,,BJP,5505.0
173002,KERALA,1991,44 PATTAMBI,4 M. VISWANATHAN,M,,,BSP,230.0
173003,KERALA,1991,44 PATTAMBI,5 N.S. SANKARAN,M,,,IND,219.0
173004,KERALA,1991,44 PATTAMBI,6 KOMATH SAKKEER HUSSAIN,M,,,IND,168.0
173005,KERALA,1991,44 PATTAMBI,7 MOHAMMED KUTTY PARAMBIL,M,,,IND,161.0
173006,KERALA,1991,45 OTTAPALAM,1 V.C. KABEER MASTER,M,,,ICS(SCS),42771.0
173007,KERALA,1991,45 OTTAPALAM,2 K. SANKARANARAYANAN,M,,,INC,38501.0
173008,KERALA,1991,45 OTTAPALAM,3 C. JINACHANDRAN,M,,,BJP,5027.0
173009,KERALA,1991,45 OTTAPALAM,4 THIRHALA RAJAN,M,,,BSP,546.0
173010,KERALA,1991,45 OTTAPALAM,5 M. SANKARJI,M,,,IND,328.0
173011,KERALA,1991,46 SREEKRISHNAPURAM,1 P. BALAN,M,,,INC,51864.0
173012,KERALA,1991,46 SREEKRISHNAPURAM,2 E.M. SREEDHARAN,M,,,CPM,50166.0
173013,KERALA,1991,46 SREEKRISHNAPURAM,3 O.P.V. NAMBOODIRIPAD,M,,,BJP,4485.0
173014,KERALA,1991,46 SREEKRISHNAPURAM,3 O.P.V. NAMBOODIRIPAD,M,,,BJP,4485.0
173015,KERALA,1991,47 MANNARKAD,1 KALLADI MOHAMMED,M,,,MUL,53884.0
173016,KERALA,1991,47 MANNARKAD,2 P. KUMARAN,M,,,CPI,49414.0
173017,KERALA,1991,47 MANNARKAD,3 A. SUKUMARAN MASTER,M,,,BJP,3643.0
173018,KERALA,1991,47 MANNARKAD,4 U.K. ABDULLA KUTTY,M,,,IND,178.0
173019,KERALA,1991,47 MANNARKAD,5 P.P. HAMSA,M,,,IND,162.0
173020,KERALA,1991,48 MALAMPUZHA,1 T. SIVADASA MENON,M,,,CPM,50361.0
173021,KERALA,1991,48 MALAMPUZHA,2 V. KRISHNADAS,M,,,CPM(K),32370.0
173022,KERALA,1991,48 MALAMPUZHA,3 T. CHANDRASEKHARAN,M,,,BJP,7675.0
173023,KERALA,1991,48 MALAMPUZHA,4 KUMARAN Y.M.,M,,,IND,370.0
173024,KERALA,1991,48 MALAMPUZHA,5 SATHESSAN,M,,,IND,239.0
173025,KERALA,1991,49 PALGHAT,1 C.M. SUNDARAM,M,,,INC,41432.0
173026,KERALA,1991,49 PALGHAT,2 M.S. GOPALAKIRSHNAN,M,,,CPM,37925.0
173027,KERALA,1991,49 PALGHAT,3 T.M.P. IYER,M,,,BJP,10648.0
173028,KERALA,1991,49 PALGHAT,4 A.K. PONNAN,M,,,IND,846.0
173029,KERALA,1991,49 PALGHAT,5 S.V. IYER,M,,,IND,414.0
173030,KERALA,1991,49 PALGHAT,6 M. SIVANARAYANAN,M,,,IND,278.0
173031,KERALA,1991,49 PALGHAT,7 K. APPUKUTTAN,M,,,IND,193.0
173032,KERALA,1991,49 PALGHAT,8 P.P. MENON,M,,,IND,159.0
173033,KERALA,1991,50 CHITTUR,1 K. KRISHNANKUTTY,M,,,JD,47281.0
173034,KERALA,1991,50 CHITTUR,2 K.A. CHANDRAN,M,,,INC,44170.0
173035,KERALA,1991,50 CHITTUR,3 A.C. SURENDRANATHAN,M,,,BJP,2226.0
173036,KERALA,1991,50 CHITTUR,4 KRISHNAKUTTY,M,,,IND,426.0
173037,KERALA,1991,50 CHITTUR,5 K. DHANDAPANI,M,,,IND,293.0
173038,KERALA,1991,51 KOLLENGODE,1 T. CHATHU,M,,,CPM,47058.0
173039,KERALA,1991,51 KOLLENGODE,"2 A, RAMASWAMY",M,,,INC,45853.0
173040,KERALA,1991,51 KOLLENGODE,"3 A, RAMAKRISHNAN MASTER",M,,,BJP,4048.0
173041,KERALA,1991,51 KOLLENGODE,4 C.P. CHANDRASEKHARAN,M,,,IND,201.0
173042,KERALA,1991,52 COYALMANNAM,1 M. NARYANNAN,M,,,CPM,50315.0
173043,KERALA,1991,52 COYALMANNAM,2 M. AYYAPPAN MASTER,M,,,INC,42597.0
173044,KERALA,1991,52 COYALMANNAM,3 M. LAKSHMANAN,M,,,BJP,3219.0
173045,KERALA,1991,53 ALATHUR,1 A.V. GOPINATHAN,M,,,INC,49512.0
173046,KERALA,1991,53 ALATHUR,2 V. SUKUMARAN MASTER,M,,,CPM,49174.0
173047,KERALA,1991,53 ALATHUR,3 N. BHAGYALAKSHMI,F,,,BJP,2009.0
173048,KERALA,1991,53 ALATHUR,4 C. BHASKARAN,M,,,IND,328.0
173049,KERALA,1991,53 ALATHUR,5 P.C. SIVASANKANAR NAIR,M,,,IND,233.0
173050,KERALA,1991,53 ALATHUR,6 P.H. HASSAN,M,,,IND,68.0
173051,KERALA,1991,54 CHELAKKARA,1 M.P. THAMI,M,,,INC,47790.0
173052,KERALA,1991,54 CHELAKKARA,2 C. KUTTAPPAN,M,,,CPM,43429.0
173053,KERALA,1991,54 CHELAKKARA,3 C. VELAYUDHAN,M,,,BJP,3944.0
173054,KERALA,1991,55 WADAKKANCHERY,1 K.S. NARAYANAN NAMBOODIRI,M,,,INC,51414.0
173055,KERALA,1991,55 WADAKKANCHERY,2 K. MOHANDAS,M,,,KEC,43773.0
173056,KERALA,1991,55 WADAKKANCHERY,3 GNANAMBIKA,F,,,BJP,5035.0
173057,KERALA,1991,55 WADAKKANCHERY,4 SUNNY P.M.,M,,,IND,827.0
173058,KERALA,1991,55 WADAKKANCHERY,5 RAJAN K. KURRIAN,M,,,IND,521.0
173059,KERALA,1991,56 KUNNAMKULAM,1 T.V. CHANDRAMOHAN,M,,,INC,53099.0
173060,KERALA,1991,56 KUNNAMKULAM,2 K.P. ARAVINDHAKSHAN,M,,,CPM,50344.0
173061,KERALA,1991,56 KUNNAMKULAM,3 SUDHODHANAN NELLIKKAL,M,,,BJP,5005.0
173062,KERALA,1991,56 KUNNAMKULAM,4 V.V. THAMPI,M,,,IND,389.0
173063,KERALA,1991,56 KUNNAMKULAM,5 K.R. SIVADASAN,M,,,BSP,285.0
173064,KERALA,1991,57 CHERPU,1 V.V. RAGHAVAN,M,,,CPI,50767.0
173065,KERALA,1991,57 CHERPU,2 M.K. ABDUL SALAM,M,,,INC,46309.0
173066,KERALA,1991,57 CHERPU,3 K.K. UNNIKRISHNAN,M,,,BJP,4012.0
173067,KERALA,1991,57 CHERPU,4 BHARATHAN THAMPURAN,M,,,IND,238.0
173068,KERALA,1991,57 CHERPU,5 M.S. CHANDRAPRAKASH,M,,,IND,162.0
173069,KERALA,1991,58 TRICHUR,1 THERAMBIL RAMAKRISHNAN,M,,,INC,53190.0
173070,KERALA,1991,58 TRICHUR,2 E.K. MENON,M,,,CPM,45899.0
173071,KERALA,1991,58 TRICHUR,3 V.K. RAMDAS MEMON,M,,,BJP,4068.0
173072,KERALA,1991,58 TRICHUR,4 UNNIKRISHNAN K.K.,M,,,IND,151.0
173073,KERALA,1991,58 TRICHUR,5 K. VIJAYAN VIYYUR,M,,,IND,114.0
173074,KERALA,1991,59 OLLUR,1 P.P. GEORGE,M,,,INC,57910.0
173075,KERALA,1991,59 OLLUR,2 A.M. PARAMAN,M,,,CPI,52669.0
173076,KERALA,1991,59 OLLUR,3 M.K. DHARMARAJAN,M,,,BJP,4138.0
173077,KERALA,1991,59 OLLUR,4 M.S. MENON,M,,,IND,266.0
173078,KERALA,1991,59 OLLUR,5 V.K. YESODHARAN,M,,,IND,204.0
173079,KERALA,1991,60 KODAKARA,1 K.P. VISWANATHAN,M,,,INC,49971.0
173080,KERALA,1991,60 KODAKARA,2 P.R. RAJAN,M,,,CPM,48360.0
173081,KERALA,1991,60 KODAKARA,3 N.K. SURENDRAN,M,,,BJP,6668.0
173082,KERALA,1991,60 KODAKARA,4 JOSEPH KODAKARA,M,,,IND,475.0
173083,KERALA,1991,60 KODAKARA,5 M.A. KUMARAN,M,,,IND,215.0
173084,KERALA,1991,61 CHALAKUDI,1 ROSAMMA CHACKO,F,,,INC,49482.0
173085,KERALA,1991,61 CHALAKUDI,2 JOSE PAINADATH,M,,,JD,42742.0
173086,KERALA,1991,61 CHALAKUDI,3 M.N. RAJU,M,,,BJP,3569.0
173087,KERALA,1991,61 CHALAKUDI,4 A.R. SEKARAN,M,,,IND,707.0
173088,KERALA,1991,61 CHALAKUDI,5 LAZER PADINJEKARA,M,,,IND,262.0
173089,KERALA,1991,62 MALA,1 K. KARUNAKARAN,M,,,INC,50966.0
173090,KERALA,1991,62 MALA,2 V.K. RAJAN,M,,,CPI,48492.0
173091,KERALA,1991,62 MALA,3 V.K. NARAYANAN,M,,,BJP,3050.0
173092,KERALA,1991,62 MALA,4 A.K. MOHAMMED,M,,,IND,392.0
173093,KERALA,1991,62 MALA,5 JOSE THOTTATHIL,M,,,IND,157.0
173094,KERALA,1991,62 MALA,6 K.M. RAMAKRISHNAN,M,,,IND,148.0
173095,KERALA,1991,63 IRINJALAKKUDA,1 LONAPPAN NAMBADAN,M,,,IND,53351.0
173096,KERALA,1991,63 IRINJALAKKUDA,2 A.L. SEBASTIAN,M,,,KCM,43927.0
173097,KERALA,1991,63 IRINJALAKKUDA,3 K.C. VENUMASTER,M,,,BJP,4971.0
173098,KERALA,1991,63 IRINJALAKKUDA,4 P.R. JAYANTHI,F,,,IND,347.0
173099,KERALA,1991,64 MANALUR,1 V.M. SUDHEERAN,M,,,INC,45930.0
173100,KERALA,1991,64 MANALUR,2 K.F. DAVIS,M,,,CPM,40414.0
173101,KERALA,1991,64 MANALUR,3 P.P. BALAKRISHNAN,M,,,BJP,5655.0
173102,KERALA,1991,64 MANALUR,4 PANAKKAL NARYANANA UPPARAN,M,,,IND,296.0
173103,KERALA,1991,64 MANALUR,5 JOSE MANNUMMEL,M,,,IND,227.0
173104,KERALA,1991,65 GURUVAYOOR,1 P.M. ABUBACKER,M,,,MUL,40496.0
173105,KERALA,1991,65 GURUVAYOOR,2 K.K. KAMMU,M,,,IND,34820.0
173106,KERALA,1991,65 GURUVAYOOR,2 K.K. KAMMU,M,,,IND,34820.0
173107,KERALA,1991,65 GURUVAYOOR,3 P.S. RAJAN MASTER,M,,,BJP,8779.0
173108,KERALA,1991,65 GURUVAYOOR,4 ABDUL MAJEED,M,,,IND,526.0
173109,KERALA,1991,65 GURUVAYOOR,5 P.A. VINOJ,M,,,IND,294.0
173110,KERALA,1991,65 GURUVAYOOR,6 HARIDAS PANANTHARA,M,,,BSP,260.0
173111,KERALA,1991,65 GURUVAYOOR,7 K. PRAKASH,M,,,IND,193.0
173112,KERALA,1991,66 NATTIKA,1 KRISHNAN KANIYAMPARABIL,M,,,CPI,44762.0
173113,KERALA,1991,66 NATTIKA,2 RAGHVAN POZHAKADAVIL,M,,,INC,43596.0
173114,KERALA,1991,66 NATTIKA,3 K.P. HARIHARAN,M,,,BJP,5256.0
173115,KERALA,1991,67 KODUNGALLUR,1 MEENAKSHY THAMPAN,F,,,CPI,53542.0
173116,KERALA,1991,67 KODUNGALLUR,2 T.A. AHAMMED KABEER,M,,,MUL,42353.0
173117,KERALA,1991,67 KODUNGALLUR,3 K.V. APPUKUTTAN,M,,,BJP,7909.0
173118,KERALA,1991,67 KODUNGALLUR,4 N.K. PADMAKUMAR,M,,,IND,446.0
173119,KERALA,1991,68 ANKAMALI,1 P.J. JOY,M,,,INC,60441.0
173120,KERALA,1991,68 ANKAMALI,2 M.V. MANI,M,,,KEC,52843.0
173121,KERALA,1991,68 ANKAMALI,3 C. RAGHUNANDANAN,M,,,BJP,4526.0
173122,KERALA,1991,68 ANKAMALI,4 P.K. SASI,M,,,BSP,1471.0
173123,KERALA,1991,68 ANKAMALI,5 BABU V. MUNDADAN,M,,,IND,997.0
173124,KERALA,1991,68 ANKAMALI,6 P.K. KUNJIKUTTAN,M,,,DPI,263.0
173125,KERALA,1991,68 ANKAMALI,7 THOPPIL RAJAPPAN,M,,,IND,260.0
